Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Détailsdelasoumission,Fréquence=ponctuel,Du [date]=2025-10-23,AU [date]=2025-10-30,Date de génération=2025-11-10,Durée d’une génération=15:13:50
"Date d’activité","Code de type d’entité","Identificateur de l’entité","Numéro de commande de commerçant","Code du mode de paiement","Code de devise de la présentation","Code de devise de règlement","Taux de change","Numéro d’instruction de transfert de fonds","Montant de la transaction dans la devise de présentation","Montant de la transaction en devise de règlement","Montant du dépôt réglé","Frais d’évaluation et d’interchange","Ajustements de la retenue de l’impôt de réserve","Ajustements de la rétrofacturation","Frais d’escompte","Ajustements de retours ECP","Autres ajustements","Frais de traitement","Ajustements des réserves","Autres","Activité financière nette"
"2025-10-28","TD","424018","71Xx2fZHYIN2c7w5TKwg51","MC","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.60258000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.21242000"
"2025-10-25","TD","424018","2fgukQ0k8JyLzUV2rU8XYE","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.08550000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.46750000","0.00000000","0.00000000","-0.55300000"
"2025-10-23","TD","424018","dIWpC9WwFfEU8Wxox4weqJ","MC","USD","USD","1.000000000","4385280","33.00000000","33.00000000","33.00000000","-0.83292000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","31.98208000"
"2025-10-24","TD","424018","ZxoGfGK63CgHB5j3KNt9Lu","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20900000"
"2025-10-24","TD","424018","xz3VLfNjYKEacTegMOVjP2","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-28","TD","424018","wipIA4TCteuQCVege17SOF","MC","USD","USD","1.000000000","4385280","33.80000000","33.80000000","33.80000000","-0.84967200","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","32.76532800"
"2025-10-28","TD","424018","WWIu96sHo1rWS3uvCRjbKq","MC","USD","USD","1.000000000","4385280","23.20000000","23.20000000","23.20000000","-0.62770800","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","22.38729200"
"2025-10-27","TD","424018","lYnbIUQizpBghMgVONDcGz","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-28","TD","424018","BCRJgAUlEx4Njrc4ub9dnV","MC","USD","USD","1.000000000","4385280","33.00000000","33.00000000","33.00000000","-0.83292000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","31.98208000"
"2025-10-27","TD","424018","OK2r2OUxweFnDxk2pGh6Lt","MC","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.37658000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.43842000"
"2025-10-29","TD","424018","EzHLjmqWP58hpHig76KJMD","MC","USD","USD","1.000000000","4385280","23.00000000","23.00000000","23.00000000","-0.62352000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","22.19148000"
"2025-10-23","TD","424018","If6hre5HVRlnNFJMRGbbx4","MC","USD","USD","1.000000000","4385280","-20.00000000","-20.00000000","-20.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-20.19150000"
"2025-10-24","TD","424018","z7EkgX54O9EbGeLJaCElbJ","MC","USD","USD","1.000000000","4385280","33.80000000","33.80000000","33.80000000","-0.84967200","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","32.76532800"
"2025-10-24","TD","424018","UKhKvQ9deJ5enLyFCDmbVF","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20900000"
"2025-10-28","TD","424018","0xYALN73GM2el6qhTgZk3","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-24","TD","424018","XqxQh7qHYGI9wVhFZjj8Q4","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02200000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.17200000"
"2025-10-27","TD","424018","lWvMjLIewKdheTJqjtXC9h","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-24","TD","424018","bqRvc2DxFqUUB8jlyTg6GW","MC","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.60258000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.21242000"
"2025-10-27","TD","424018","z770sS5vjoVoVMVBsJExU7","MC","USD","USD","1.000000000","4385280","-10.00000000","-10.00000000","-10.00000000","0.15600000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-10.01150000"
"2025-10-23","TD","424018","qREQYIsKxhOWLvLMW6ugR1","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-29","TD","424018","ekUVZBywbMyrCKkeq5Nal","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-23","TD","424018","7R2t9PfE7quxZgpRMuily6","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-28","TD","424018","Sa67ZCYVzRGLOGxE9WuGf5","MC","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.37658000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.43842000"
"2025-10-23","TD","424018","y4BagPJSTF1tF5UWvgAU7P","MC","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.37658000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.43842000"
"2025-10-23","TD","424018","Nt0aRSoXEsr1FA4KHvKMQx","MC","USD","USD","1.000000000","4385280","23.00000000","23.00000000","23.00000000","-0.62352000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","22.19148000"
"2025-10-24","TD","424018","vAY0bmHQPOSzHezPpOFCDL","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20900000"
"2025-10-24","TD","424018","hynWTt90tQn7CrbGxYiw7e","MC","USD","USD","1.000000000","4385280","23.00000000","23.00000000","23.00000000","-0.62352000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","22.19148000"
"2025-10-24","TD","424018","7N1w20lAaFb9kZw6U0Rzrp","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20900000"
"2025-10-26","TD","424018","yTvYyBXVyZUQqb6P8xgUL5","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20900000"
"2025-10-23","TD","424018","yJG4CpBFT1LwFODuJNyTmD","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-24","TD","424018","PineKor7At6GcBzdvXOUA1","MC","USD","USD","1.000000000","4385280","-10.00000000","-10.00000000","-10.00000000","0.15600000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-10.01150000"
"2025-10-23","TD","424018","Fgt1ex2qFEXrAQUQ9Vf7zM","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20900000"
"2025-10-28","TD","424018","l3NTOyKOsSMHSQK77e1Gqb","MC","USD","USD","1.000000000","4385280","23.00000000","23.00000000","23.00000000","-0.62352000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","22.19148000"
"2025-10-27","TD","424018","GZkRy3Y70oZdAUmEaB2G1f","MC","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.37658000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.43842000"
"2025-10-23","TD","424018","ZTBSvzq2RatlYYJtXm3GVx","MC","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.60258000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.21242000"
"2025-10-27","TD","424018","WHSzPWja2TO1WhKMz3wIZB","MC","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.33508000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","21.64742000"
"2025-10-27","TD","424018","SLnZaNBSfHLhrbGZH1zj72","MC","USD","USD","1.000000000","4385280","10.00000000","10.00000000","10.00000000","-0.35940000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","9.62310000"
"2025-10-23","TD","424018","6AHLr9jvHojskVTSPetuj6","MC","USD","USD","1.000000000","4385280","23.00000000","23.00000000","23.00000000","-0.62352000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","22.19148000"
"2025-10-27","TD","424018","y4z2I6VuDTp0QkiEnFFeYR","MC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.09230000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.25980000"
"2025-10-29","TD","424018","IXghQ5zwhw6as3KaJqsman","JC","USD","USD","1.000000000","4385280","37.60000000","37.60000000","37.60000000","-0.95370000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","36.46130000"
"2025-10-28","TD","424018","ZhAbsHVqKyJK0tVV8zGYI7","JC","USD","USD","1.000000000","4385280","27.60000000","27.60000000","27.60000000","-0.73370000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","26.68130000"
"2025-10-29","TD","424018","Z7DywWW1HZ5F4FMId5ZOd7","JC","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.61050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.20450000"
"2025-10-23","TD","424018","K4oGiSrbJqoX8L0dDFVxm1","JC","USD","USD","1.000000000","4385280","27.00000000","27.00000000","27.00000000","-0.72050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","26.09450000"
"2025-10-29","TD","424018","sxFbbgu57SatHyycmd8V6b","JC","USD","USD","1.000000000","4385280","27.00000000","27.00000000","27.00000000","-0.72050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","26.09450000"
"2025-10-23","TD","424018","OkS0liuoOyjjSS2llhxAxs","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.22350000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.35250000","0.00000000","0.00000000","-0.57600000"
"2025-10-27","TD","424018","fTsNTeD298IWPUiLfZD7m2","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.22350000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.35250000","0.00000000","0.00000000","-0.57600000"
"2025-10-28","TD","424018","kNWqt8d0I06aBLtpYAeymB","JC","USD","USD","1.000000000","4385280","37.60000000","37.60000000","37.60000000","-0.95370000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","36.46130000"
"2025-10-23","TD","424018","T4UIuzFj7xPFxFvASSBziI","JC","USD","USD","1.000000000","4385280","37.00000000","37.00000000","37.00000000","-0.94050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","35.87450000"
"2025-10-27","TD","424018","uxnuOx69bnkB1jxUTaF5PV","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-29","TD","424018","TCMgqiDDVUAk85EVpGgeX9","JC","USD","USD","1.000000000","4385280","37.00000000","37.00000000","37.00000000","-0.94050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","35.87450000"
"2025-10-24","TD","424018","H0v7YwgbSimybIdWQSSJYU","JC","USD","USD","1.000000000","4385280","27.00000000","27.00000000","27.00000000","-0.72050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","26.09450000"
"2025-10-27","TD","424018","wdmys2mfqKKBwBlfixWUQA","JC","USD","USD","1.000000000","4385280","27.00000000","27.00000000","27.00000000","-0.72050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","26.09450000"
"2025-10-27","TD","424018","gB2jepMVZQE7wfAfxWuXrO","JC","USD","USD","1.000000000","4385280","27.00000000","27.00000000","27.00000000","-0.72050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","26.09450000"
"2025-10-27","TD","424018","6CrZdbC3q5kvdHbuiuCaX5","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-27","TD","424018","8C2oikT6aDUnT1SNuh8TMC","JC","USD","USD","1.000000000","4385280","37.60000000","37.60000000","37.60000000","-0.95370000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","36.46130000"
"2025-10-26","TD","424018","MYuLVdOKE6TPiIIwHtt9Uh","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-27","TD","424018","FqxV9aXqxqajvZx4e8LHYy","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-23","TD","424018","ad347pGWZKEBv9vMwBTF02","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-23","TD","424018","I9xUco2MomSWPY0dTEU6pj","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-29","TD","424018","sv6yeN5jT1LTxTSq2iCbeD","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-23","TD","424018","VcFHjschEvKo3Cxc5NxcE2","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-24","TD","424018","ZLzUzRIvgcfNvu3AqpFTqz","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-25","TD","424018","xhQffXC7jqV6UHTSwXRDS7","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-29","TD","424018","1bfEwsqm7hhb46xmx6W4UJ","JC","USD","USD","1.000000000","4385280","27.60000000","27.60000000","27.60000000","-0.73370000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","26.68130000"
"2025-10-24","TD","424018","vtBZQWydkM80CXt78fkLUF","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-24","TD","424018","fa3domcmfOG98cMYOHiqmL","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.22350000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.35250000","0.00000000","0.00000000","-0.57600000"
"2025-10-28","TD","424018","pKdZwtg2dGdJu0129665zE","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.22350000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.35250000","0.00000000","0.00000000","-0.57600000"
"2025-10-27","TD","424018","RvD1YBEmZBPU0UOY3D0ikg","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-23","TD","424018","9npWOcYhdbZsmUERsPZHKx","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.31750000","0.00000000","0.00000000","-0.34150000"
"2025-10-24","TD","424018","J4lTXvDNR9iCauj8A1hl8n","JC","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
